# frequency amplitude_GR amplitude_mod_GR
5.860000000000000142e+01 5.070481397165880917e-24 5.367740220387985280e-24
5.870000000000000284e+01 5.022565673278952945e-24 5.328896337529375222e-24
5.880000000000000426e+01 4.960675082374901883e-24 5.272580562092984738e-24
5.890000000000000568e+01 4.886954728451175226e-24 5.200846108629539669e-24
5.900000000000000000e+01 4.803772140728695491e-24 5.116008118999691550e-24
5.910000000000000142e+01 4.713697365467338942e-24 5.020631808313500902e-24
5.920000000000000284e+01 4.619475354806051615e-24 4.917516146987924539e-24
5.930000000000000426e+01 4.523988672559534199e-24 4.809670777996944996e-24
5.940000000000000568e+01 4.430207018445377524e-24 4.700282449155211597e-24
5.950000000000000000e+01 4.341117478226816755e-24 4.592664041195468632e-24
5.960000000000000142e+01 4.259638690467681007e-24 4.490185922153968085e-24
5.970000000000000284e+01 4.188514115466023727e-24 4.396181212240639232e-24
5.980000000000000426e+01 4.130192657596270270e-24 4.313826780241697107e-24
5.990000000000000568e+01 4.086702818190572020e-24 4.246001105902962852e-24
6.000000000000000000e+01 4.059536867291706368e-24 4.195130601335216912e-24
6.010000000000000142e+01 4.049561485813706748e-24 4.163041733338485700e-24
6.020000000000000284e+01 4.056968210969910881e-24 4.150839312147601624e-24
6.030000000000000426e+01 4.081277107623151655e-24 4.158835926809790319e-24
6.040000000000000568e+01 4.121390229582596750e-24 4.186544409222801086e-24
6.050000000000000000e+01 4.175688368287215977e-24 4.232737936633747217e-24
6.060000000000000142e+01 4.242155652780706954e-24 4.295567073121518469e-24
6.070000000000000284e+01 4.318511973271261782e-24 4.372711264964321591e-24
6.080000000000000426e+01 4.402339987127790297e-24 4.461542847077053166e-24
6.090000000000000568e+01 4.491195426398142050e-24 4.559282076791610823e-24
6.100000000000000000e+01 4.582693427638428100e-24 4.663127932472442980e-24
6.110000000000000142e+01 4.674573406116641966e-24 4.770360871911262038e-24
6.120000000000000284e+01 4.764742267397483440e-24 4.878415503541430272e-24
6.130000000000000426e+01 4.851300430611727866e-24 4.984927342160337433e-24
6.140000000000000568e+01 4.932554900406957083e-24 5.087759163978954593e-24
6.150000000000000000e+01 5.007022433926005155e-24 5.185011722550067497e-24
6.160000000000000142e+01 5.073426896340395522e-24 5.275024513682560411e-24
6.170000000000000284e+01 5.130691895252083058e-24 5.356369191817966808e-24
6.180000000000000426e+01 5.177931884237486072e-24 5.427839677599484151e-24
6.190000000000000568e+01 5.214440408596879106e-24 5.488438870031258952e-24
6.200000000000000000e+01 5.239679881565580483e-24 5.537365991341886556e-24
6.210000000000000142e+01 5.253270001059776771e-24 5.574002858454098889e-24
6.220000000000000284e+01 5.254976866633454726e-24 5.597900758718483304e-24
6.230000000000000426e+01 5.244702793839308787e-24 5.608768125774814468e-24
6.240000000000000568e+01 5.222476594661164221e-24 5.606458978751527585e-24
6.250000000000000000e+01 5.188443890070258463e-24 5.590961527674734786e-24
6.260000000000000142e+01 5.142859803650486827e-24 5.562389233514799753e-24
6.270000000000000284e+01 5.086078954393704941e-24 5.520969537720691930e-24
6.280000000000000426e+01 5.018551439624718750e-24 5.467038389856703052e-24
6.290000000000000568e+01 4.940812687039612290e-24 5.401029104150265623e-24
6.300000000000000000e+01 4.853479813465029828e-24 5.323467514831705991e-24
6.310000000000000142e+01 4.757245002567907374e-24 5.234964400823553632e-24
6.320000000000000284e+01 4.652871709710602450e-24 5.136210738747688954e-24
6.330000000000000426e+01 4.541188924674792579e-24 5.027971144307646785e-24
6.340000000000000568e+01 4.423089151277956094e-24 4.911081118143909347e-24
6.350000000000000000e+01 4.299523775684557308e-24 4.786441859011327930e-24
6.360000000000000142e+01 4.171502143221531132e-24 4.655019046232111135e-24
6.370000000000000284e+01 4.040086491887993408e-24 4.517837743653291309e-24
6.380000000000000426e+01 3.906392930460433401e-24 4.375983993327153559e-24
6.390000000000000568e+01 3.771585658451281454e-24 4.230600168520090404e-24
6.400000000000000000e+01 3.636877367400556088e-24 4.082887769273740036e-24
6.410000000000000853e+01 3.503521558896855204e-24 3.934103155775212385e-24
6.420000000000000284e+01 3.372808061301792748e-24 3.785558513260087828e-24
6.429999999999999716e+01 3.246052377755107536e-24 3.638618623690756152e-24
6.440000000000000568e+01 3.124581289820011296e-24 3.494696433834971002e-24
6.450000000000000000e+01 3.009710929405520726e-24 3.355243638427106532e-24
6.460000000000000853e+01 2.902720589120257515e-24 3.221739174883574410e-24
6.470000000000000284e+01 2.804814917361306006e-24 3.095667044459553037e-24
6.479999999999999716e+01 2.717076877376669279e-24 2.978483222670196676e-24
6.490000000000000568e+01 2.640421518191219286e-24 2.871578815556431869e-24
6.500000000000000000e+01 2.575538074203430581e-24 2.776221582883757959e-24
6.510000000000000853e+01 2.522843552939847197e-24 2.693495498025699618e-24
6.520000000000000284e+01 2.482444567046187870e-24 2.624231934410820673e-24
6.529999999999999716e+01 2.454118205835880063e-24 2.568944540670974079e-24
6.540000000000000568e+01 2.437316434570817718e-24 2.527777866278098248e-24
6.550000000000000000e+01 2.431196739373541430e-24 2.500481785324510900e-24
6.560000000000000853e+01 2.434669307459071032e-24 2.486413008717407720e-24
6.570000000000000284e+01 2.446462711337555807e-24 2.484574054575964459e-24
6.579999999999999716e+01 2.465192075212965335e-24 2.493677098945473916e-24
6.590000000000000568e+01 2.489422461811750857e-24 2.512223207774986551e-24
6.600000000000000000e+01 2.517728495121235178e-24 2.538591868572915134e-24
6.610000000000000853e+01 2.548736566384305638e-24 2.571119150209962630e-24
6.620000000000000284e+01 2.581157645700566934e-24 2.608166102856045123e-24
6.629999999999999716e+01 2.613807779868814167e-24 2.648169860798328563e-24
6.640000000000000568e+01 2.645618342792795670e-24 2.689677588171519678e-24
6.650000000000000000e+01 2.675640882776200109e-24 2.731367897260135265e-24
6.660000000000000853e+01 2.703043201041602161e-24 2.772057242570127370e-24
6.670000000000000284e+01 2.727107144274697772e-24 2.810703336082371922e-24
6.679999999999999716e+01 2.747219990230600337e-24 2.846398547619107950e-24
6.690000000000000568e+01 2.762867016721067012e-24 2.878362349167351213e-24
6.700000000000000000e+01 2.773623732470845908e-24 2.905931995262516640e-24
6.710000000000000853e+01 2.779148214562051060e-24 2.928552600385887740e-24
6.720000000000000284e+01 2.779172789081871662e-24 2.945766240706551745e-24
6.729999999999999716e+01 2.773497945484926520e-24 2.957203256202170206e-24
6.740000000000000568e+01 2.761985354954435697e-24 2.962572815292477185e-24
6.750000000000000000e+01 2.744552499365347772e-24 2.961655139277347219e-24
6.760000000000000853e+01 2.721167577743448546e-24 2.954294407279941955e-24
6.770000000000000284e+01 2.691844587146963434e-24 2.940391793609500763e-24
6.779999999999999716e+01 2.656640301234745038e-24 2.919900861339680359e-24
6.790000000000000568e+01 2.615649526247620393e-24 2.892820997332162301e-24
6.800000000000000000e+01 2.569002489008884375e-24 2.859193377811613793e-24
6.810000000000000853e+01 2.516862931475307830e-24 2.819097597070077356e-24
6.820000000000000284e+01 2.459425340049964876e-24 2.772647351519941922e-24
6.829999999999999716e+01 2.396913832483415356e-24 2.719987750932409571e-24
6.840000000000000568e+01 2.329580158540226937e-24 2.661291567719926259e-24
6.850000000000000000e+01 2.257704445637530882e-24 2.596758109032866258e-24
6.860000000000000853e+01 2.181594963353324079e-24 2.526610673179819723e-24
6.870000000000000284e+01 2.101588417184207739e-24 2.451093998899879472e-24
6.879999999999999716e+01 2.018053566274391073e-24 2.370474613250181254e-24
6.890000000000000568e+01 1.931392941918057551e-24 2.285038093593859354e-24
6.900000000000000000e+01 1.842049482018628995e-24 2.195090304167466125e-24
6.910000000000000853e+01 1.750513171129615896e-24 2.100956801527917175e-24
6.920000000000000284e+01 1.657332153580541984e-24 2.002984643859241739e-24
6.929999999999999716e+01 1.563126610265719790e-24 1.901543855335058704e-24
6.940000000000000568e+01 1.468608675725792408e-24 1.797031272740684073e-24
6.950000000000000000e+01 1.374610892214847814e-24 1.689878137591827487e-24
6.960000000000000853e+01 1.282120259459618202e-24 1.580557695850297894e-24
6.970000000000000284e+01 1.192325663606209498e-24 1.469601173847950559e-24
6.979999999999999716e+01 1.106671584381828345e-24 1.357618500623293110e-24
6.990000000000000568e+01 1.026916990480833555e-24 1.245333160586133944e-24
7.000000000000000000e+01 9.551783526828268425e-25 1.133635606847616859e-24
7.010000000000000853e+01 8.939170315236732250e-25 1.023665300573039946e-24
7.020000000000000284e+01 8.458140272889725406e-25 9.169437646737971305e-25
7.029999999999999716e+01 8.134592196290799269e-25 8.155776087419251845e-25
7.040000000000000568e+01 7.988626010428348862e-25 7.225559876012245894e-25
7.050000000000000000e+01 8.029281800894696871e-25 6.421076122790737588e-25
7.060000000000000853e+01 8.251697920675180891e-25 5.798909143288635654e-25
7.070000000000000284e+01 8.638514384747736857e-25 5.423796250165696700e-25
7.079999999999999716e+01 9.164583936616371053e-25 5.346974459496708631e-25
7.090000000000000568e+01 9.802434467208410422e-25 5.577436329251360014e-25
7.100000000000000000e+01 1.052612404481197461e-24 6.075149576199062308e-25
7.110000000000000853e+01 1.131320024717174331e-24 6.775102949912632005e-25
7.120000000000000284e+01 1.214511828662719052e-24 7.614573540321213247e-25
7.129999999999999716e+01 1.300694952153037411e-24 8.544945141959617371e-25
7.140000000000000568e+01 1.388677001648362851e-24 9.531813491326630570e-25
7.150000000000000000e+01 1.477506999095521121e-24 1.055146100707959721e-24
7.160000000000000853e+01 1.566420151795450538e-24 1.158739647429651195e-24
7.170000000000000284e+01 1.654797604262622110e-24 1.262789690284243867e-24
7.179999999999999716e+01 1.742133874471683706e-24 1.366438466220059934e-24
7.190000000000000568e+01 1.828010760221822527e-24 1.469038082173835599e-24
7.200000000000000000e+01 1.912081510661338800e-24 1.570086883795901828e-24
7.210000000000000853e+01 1.994054726217793650e-24 1.669185216376639266e-24
7.220000000000000284e+01 2.073684965111097998e-24 1.766008305485898731e-24
7.229999999999999716e+01 2.150765430881092921e-24 1.860288252855331239e-24
7.240000000000000568e+01 2.225121169537070073e-24 1.951800672502185105e-24
7.250000000000000000e+01 2.296604472411638959e-24 2.040355856835254908e-24
7.260000000000000853e+01 2.365092099263296724e-24 2.125793334901099173e-24
7.270000000000000284e+01 2.430481098182284582e-24 2.207976050852027338e-24
7.279999999999999716e+01 2.492687590748097626e-24 2.286788055664474020e-24
7.290000000000000568e+01 2.551645384860245726e-24 2.362132438601841570e-24
7.300000000000000000e+01 2.607302451780803964e-24 2.433927442561096748e-24
7.310000000000000853e+01 2.659622008845722978e-24 2.502107225947939559e-24
7.320000000000000284e+01 2.708580185553866096e-24 2.566619354973304773e-24
7.329999999999999716e+01 2.754165452705751140e-24 2.627424291770782018e-24
7.340000000000000568e+01 2.796377493650012657e-24 2.684494065191043533e-24
7.350000000000000000e+01 2.835228162914731620e-24 2.737813288124043025e-24
7.360000000000000853e+01 2.870738227725857965e-24 2.787375941177108069e-24
7.370000000000000284e+01 2.902938642011452769e-24 2.833186650566222522e-24
7.379999999999999716e+01 2.931870999170643482e-24 2.875261101342636748e-24
7.390000000000000568e+01 2.957584664045795056e-24 2.913623301759181104e-24
7.400000000000000000e+01 2.980138220891039975e-24 2.948306996492266249e-24
7.410000000000000853e+01 2.999598279034771361e-24 2.979354532930452204e-24
7.420000000000000284e+01 3.016039695476162030e-24 3.006817155617100957e-24
7.429999999999999716e+01 3.029544362472180882e-24 3.030753726807369500e-24
7.440000000000000568e+01 3.040202890766729361e-24 3.051232596082439712e-24
7.450000000000000000e+01 3.048112122082376892e-24 3.068329043835252001e-24
7.460000000000000853e+01 3.053376324660082956e-24 3.082126592254058199e-24
7.470000000000000284e+01 3.056106002447348929e-24 3.092715805703162878e-24
7.479999999999999716e+01 3.056418439413596292e-24 3.100194977038267100e-24
7.490000000000000568e+01 3.054437792639778981e-24 3.104670276060238092e-24
7.500000000000000000e+01 3.050292735285119345e-24 3.106253353164137544e-24
7.510000000000000853e+01 3.044119049935942551e-24 3.105064228255172928e-24
7.520000000000000284e+01 3.036057945934507256e-24 3.101229603298821836e-24
7.529999999999999716e+01 3.026255893413721364e-24 3.094882830826301138e-24
7.540000000000000568e+01 3.014863388258568235e-24 3.086162781265390682e-24
7.550000000000000000e+01 3.002038051072218770e-24 3.075217329052777240e-24
7.560000000000000853e+01 2.987939818170728526e-24 3.062198426419455384e-24
7.570000000000000284e+01 2.972733843969581240e-24 3.047265468602774722e-24
7.579999999999999716e+01 2.956589375649174834e-24 3.030584357875333373e-24
7.590000000000000568e+01 2.939678390838298611e-24 3.012326357568621901e-24
7.600000000000000000e+01 2.922175914726734776e-24 2.992668775750644072e-24
7.610000000000000853e+01 2.904260034661484196e-24 2.971795367550830096e-24
7.620000000000000284e+01 2.886110039541179912e-24 2.949894730927122827e-24
7.629999999999999716e+01 2.867906178165327750e-24 2.927160493041377402e-24
7.640000000000000568e+01 2.849829773568407662e-24 2.903791881514807886e-24
7.650000000000000000e+01 2.832061347237938490e-24 2.879992191815511360e-24
7.660000000000000853e+01 2.814779906579424153e-24 2.855968461833474183e-24
7.670000000000000284e+01 2.798162516202092549e-24 2.831931484531962920e-24
7.680000000000001137e+01 2.782382320963504176e-24 2.808094072375801307e-24
7.690000000000000568e+01 2.767607687993293277e-24 2.784670530908861951e-24
7.700000000000000000e+01 2.754001748747666845e-24 2.761876381384291477e-24
7.710000000000000853e+01 2.741720430490408367e-24 2.739926465755463084e-24
7.720000000000000284e+01 2.730910502904581831e-24 2.719032830961508251e-24
7.730000000000001137e+01 2.721709714870179938e-24 2.699404799709495647e-24
7.740000000000000568e+01 2.714245160951785427e-24 2.681246854696658793e-24
7.750000000000000000e+01 2.708630648592527940e-24 2.664755319472053411e-24
7.760000000000000853e+01 2.704968050737440740e-24 2.650119062726741980e-24
7.770000000000000284e+01 2.703344610014103239e-24 2.637515749952335314e-24
7.780000000000001137e+01 2.703832309838949903e-24 2.627109973797330868e-24
7.790000000000000568e+01 2.706487352346574643e-24 2.619051505016950706e-24
7.800000000000000000e+01 2.711350880475083335e-24 2.613474569369773398e-24
7.810000000000000853e+01 2.718448445964263221e-24 2.610495883333622208e-24
7.820000000000000284e+01 2.727787758461011709e-24 2.610210679870074320e-24
7.830000000000001137e+01 2.739362558215673244e-24 2.612695483298037287e-24
7.840000000000000568e+01 2.753150706635309435e-24 2.618004582333745609e-24
7.850000000000000000e+01 2.769116012632546478e-24 2.626170966046037398e-24
7.860000000000000853e+01 2.787208279214996304e-24 2.637205197102212381e-24
7.870000000000000284e+01 2.807365822023478976e-24 2.651097506689810252e-24
7.880000000000001137e+01 2.829515133215090863e-24 2.667816795904609554e-24
7.890000000000000568e+01 2.853572893401312307e-24 2.687312708487443670e-24
7.900000000000000000e+01 2.879447580754101858e-24 2.709517165431613344e-24
7.910000000000000853e+01 2.907039601366092142e-24 2.734344905544767795e-24
7.920000000000000284e+01 2.936244274087601295e-24 2.761697024999951761e-24
7.930000000000001137e+01 2.966952048141756307e-24 2.791461764408319698e-24
7.940000000000000568e+01 2.999048797879195665e-24 2.823515576812170611e-24
7.950000000000000000e+01 3.032419991652735371e-24 2.857728346168748568e-24
7.960000000000000853e+01 3.066948065663911926e-24 2.893961334749653748e-24
7.970000000000000284e+01 3.102515340761828631e-24 2.932071139881899316e-24
7.980000000000001137e+01 3.139004969235116306e-24 2.971911530663494215e-24
7.990000000000000568e+01 3.176301871849418167e-24 3.013335127667891047e-24
